timestamp,I_A,T_pneu,V_V,SOC_pct,session_id,driver_id,source_file,label_classe
497.0,171.403,62.158,64.75,72.952,sessao_moderado,driver_3,tcc_sintetico_novo.csv,moderado
319.0,112.021,60.89,40.461,52.983,sessao_moderado,driver_2,tcc_sintetico_novo.csv,moderado
250.0,76.859,49.087,20.067,82.247,sessao_conservador,driver_1,tcc_sintetico_novo.csv,conservador
898.0,237.328,81.028,102.763,37.721,sessao_agressivo,driver_1,tcc_sintetico_novo.csv,agressivo
825.0,302.46,110.943,83.523,47.733,sessao_agressivo,driver_3,tcc_sintetico_novo.csv,agressivo
547.0,194.769,51.446,116.409,60.903,sessao_moderado,driver_2,tcc_sintetico_novo.csv,moderado
457.0,102.936,66.459,56.78,55.161,sessao_moderado,driver_3,tcc_sintetico_novo.csv,moderado
194.0,70.796,41.814,54.982,76.857,sessao_conservador,driver_2,tcc_sintetico_novo.csv,conservador
539.0,101.912,59.537,95.018,68.908,sessao_moderado,driver_2,tcc_sintetico_novo.csv,moderado
635.0,352.944,106.842,114.826,41.972,sessao_agressivo,driver_1,tcc_sintetico_novo.csv,agressivo
102.0,97.739,49.191,35.179,87.816,sessao_conservador,driver_1,tcc_sintetico_novo.csv,conservador
262.0,96.042,49.632,21.878,89.251,sessao_conservador,driver_3,tcc_sintetico_novo.csv,conservador
578.0,177.399,65.458,81.704,79.041,sessao_moderado,driver_3,tcc_sintetico_novo.csv,moderado
357.0,191.939,59.939,119.373,74.057,sessao_moderado,driver_2,tcc_sintetico_novo.csv,moderado
887.0,366.304,116.736,131.983,24.137,sessao_agressivo,driver_3,tcc_sintetico_novo.csv,agressivo
690.0,348.125,114.519,122.551,51.577,sessao_agressivo,driver_2,tcc_sintetico_novo.csv,agressivo
713.0,316.743,111.278,140.14,52.12,sessao_agressivo,driver_2,tcc_sintetico_novo.csv,agressivo
628.0,350.766,80.827,101.522,40.704,sessao_agressivo,driver_1,tcc_sintetico_novo.csv,agressivo
263.0,82.592,46.385,43.856,70.969,sessao_conservador,driver_3,tcc_sintetico_novo.csv,conservador
201.0,97.017,46.912,60.991,92.903,sessao_conservador,driver_1,tcc_sintetico_novo.csv,conservador
865.0,301.416,105.516,158.814,50.72,sessao_agressivo,driver_3,tcc_sintetico_novo.csv,agressivo
521.0,128.841,69.223,71.159,55.42,sessao_moderado,driver_2,tcc_sintetico_novo.csv,moderado
528.0,173.082,52.96,108.205,68.435,sessao_moderado,driver_2,tcc_sintetico_novo.csv,moderado
647.0,271.171,83.357,106.677,47.102,sessao_agressivo,driver_3,tcc_sintetico_novo.csv,agressivo
280.0,71.559,45.413,62.544,94.839,sessao_conservador,driver_2,tcc_sintetico_novo.csv,conservador
448.0,144.107,53.912,54.938,43.761,sessao_moderado,driver_1,tcc_sintetico_novo.csv,moderado
641.0,390.493,89.069,150.347,52.352,sessao_agressivo,driver_3,tcc_sintetico_novo.csv,agressivo
240.0,71.046,48.949,71.608,78.297,sessao_conservador,driver_3,tcc_sintetico_novo.csv,conservador
681.0,214.098,87.426,133.138,55.268,sessao_agressivo,driver_1,tcc_sintetico_novo.csv,agressivo
216.0,94.197,46.588,61.537,93.968,sessao_conservador,driver_1,tcc_sintetico_novo.csv,conservador
6.0,72.718,46.184,42.948,99.329,sessao_conservador,driver_1,tcc_sintetico_novo.csv,conservador
707.0,213.313,105.933,85.928,35.019,sessao_agressivo,driver_1,tcc_sintetico_novo.csv,agressivo
514.0,163.69,56.812,45.737,56.385,sessao_moderado,driver_1,tcc_sintetico_novo.csv,moderado
652.0,222.661,96.144,139.031,48.182,sessao_agressivo,driver_1,tcc_sintetico_novo.csv,agressivo
215.0,83.38,41.851,52.514,94.918,sessao_conservador,driver_3,tcc_sintetico_novo.csv,conservador
488.0,107.093,55.088,68.948,58.9,sessao_moderado,driver_2,tcc_sintetico_novo.csv,moderado
890.0,391.526,102.63,121.157,23.402,sessao_agressivo,driver_1,tcc_sintetico_novo.csv,agressivo
367.0,161.959,63.004,52.162,42.454,sessao_moderado,driver_3,tcc_sintetico_novo.csv,moderado
490.0,148.204,53.922,88.862,51.227,sessao_moderado,driver_1,tcc_sintetico_novo.csv,moderado
662.0,316.585,90.124,116.02,58.303,sessao_agressivo,driver_1,tcc_sintetico_novo.csv,agressivo
766.0,353.032,117.617,81.266,40.91,sessao_agressivo,driver_1,tcc_sintetico_novo.csv,agressivo
794.0,259.131,104.785,127.97,40.253,sessao_agressivo,driver_2,tcc_sintetico_novo.csv,agressivo
114.0,86.03,47.499,74.79,83.406,sessao_conservador,driver_1,tcc_sintetico_novo.csv,conservador
616.0,308.901,88.178,100.425,31.828,sessao_agressivo,driver_3,tcc_sintetico_novo.csv,agressivo
38.0,75.231,46.909,43.204,97.469,sessao_conservador,driver_1,tcc_sintetico_novo.csv,conservador
806.0,364.499,86.934,118.865,24.677,sessao_agressivo,driver_1,tcc_sintetico_novo.csv,agressivo
237.0,71.735,49.691,73.027,97.11,sessao_conservador,driver_2,tcc_sintetico_novo.csv,conservador
41.0,77.256,40.931,73.833,96.017,sessao_conservador,driver_3,tcc_sintetico_novo.csv,conservador
256.0,80.376,46.209,22.745,94.861,sessao_conservador,driver_3,tcc_sintetico_novo.csv,conservador
866.0,282.238,97.099,106.423,42.569,sessao_agressivo,driver_2,tcc_sintetico_novo.csv,agressivo
267.0,83.611,45.304,21.072,91.872,sessao_conservador,driver_1,tcc_sintetico_novo.csv,conservador
897.0,360.819,97.038,159.575,23.7,sessao_agressivo,driver_3,tcc_sintetico_novo.csv,agressivo
442.0,145.924,51.039,102.902,48.055,sessao_moderado,driver_3,tcc_sintetico_novo.csv,moderado
546.0,102.45,56.123,83.93,65.284,sessao_moderado,driver_1,tcc_sintetico_novo.csv,moderado
248.0,90.404,46.186,65.163,66.344,sessao_conservador,driver_3,tcc_sintetico_novo.csv,conservador
495.0,102.967,63.508,43.588,58.024,sessao_moderado,driver_3,tcc_sintetico_novo.csv,moderado
353.0,125.705,65.758,109.175,64.339,sessao_moderado,driver_2,tcc_sintetico_novo.csv,moderado
654.0,296.608,90.741,102.997,46.27,sessao_agressivo,driver_2,tcc_sintetico_novo.csv,agressivo
689.0,235.851,107.758,98.368,24.702,sessao_agressivo,driver_1,tcc_sintetico_novo.csv,agressivo
383.0,182.513,59.909,70.908,58.005,sessao_moderado,driver_1,tcc_sintetico_novo.csv,moderado
379.0,148.824,53.001,65.974,69.494,sessao_moderado,driver_3,tcc_sintetico_novo.csv,moderado
63.0,79.098,45.371,39.599,93.115,sessao_conservador,driver_1,tcc_sintetico_novo.csv,conservador
80.0,72.833,46.83,24.271,72.759,sessao_conservador,driver_2,tcc_sintetico_novo.csv,conservador
613.0,286.276,108.766,125.066,37.1,sessao_agressivo,driver_2,tcc_sintetico_novo.csv,agressivo
479.0,198.903,62.524,82.505,73.526,sessao_moderado,driver_2,tcc_sintetico_novo.csv,moderado
813.0,347.773,81.298,132.697,41.292,sessao_agressivo,driver_3,tcc_sintetico_novo.csv,agressivo
284.0,89.509,44.793,56.945,73.161,sessao_conservador,driver_2,tcc_sintetico_novo.csv,conservador
253.0,93.395,41.07,65.662,81.651,sessao_conservador,driver_2,tcc_sintetico_novo.csv,conservador
744.0,233.946,80.766,142.328,44.388,sessao_agressivo,driver_3,tcc_sintetico_novo.csv,agressivo
271.0,93.927,43.104,47.313,60.465,sessao_conservador,driver_2,tcc_sintetico_novo.csv,conservador
252.0,86.795,41.158,42.602,60.363,sessao_conservador,driver_1,tcc_sintetico_novo.csv,conservador
398.0,154.402,62.721,57.685,79.136,sessao_moderado,driver_2,tcc_sintetico_novo.csv,moderado
176.0,80.056,48.029,20.278,73.34,sessao_conservador,driver_3,tcc_sintetico_novo.csv,conservador
520.0,147.401,58.883,119.589,61.815,sessao_moderado,driver_1,tcc_sintetico_novo.csv,moderado
86.0,77.147,43.777,52.06,79.862,sessao_conservador,driver_1,tcc_sintetico_novo.csv,conservador
409.0,195.807,57.359,66.155,45.956,sessao_moderado,driver_3,tcc_sintetico_novo.csv,moderado
76.0,74.888,40.706,58.545,61.06,sessao_conservador,driver_3,tcc_sintetico_novo.csv,conservador
779.0,310.867,87.98,103.516,29.483,sessao_agressivo,driver_3,tcc_sintetico_novo.csv,agressivo
203.0,94.892,42.064,20.66,65.475,sessao_conservador,driver_1,tcc_sintetico_novo.csv,conservador
182.0,72.56,49.969,50.132,83.815,sessao_conservador,driver_1,tcc_sintetico_novo.csv,conservador
305.0,145.22,68.678,65.292,60.289,sessao_moderado,driver_2,tcc_sintetico_novo.csv,moderado
832.0,275.923,92.663,102.856,23.655,sessao_agressivo,driver_2,tcc_sintetico_novo.csv,agressivo
241.0,78.189,44.767,22.663,94.088,sessao_conservador,driver_2,tcc_sintetico_novo.csv,conservador
2.0,83.375,41.0,47.555,73.348,sessao_conservador,driver_3,tcc_sintetico_novo.csv,conservador
440.0,166.419,54.322,47.805,74.479,sessao_moderado,driver_3,tcc_sintetico_novo.csv,moderado
311.0,117.715,63.853,107.049,77.785,sessao_moderado,driver_2,tcc_sintetico_novo.csv,moderado
714.0,351.7,80.585,96.579,48.529,sessao_agressivo,driver_3,tcc_sintetico_novo.csv,agressivo
847.0,373.682,117.059,113.57,22.025,sessao_agressivo,driver_3,tcc_sintetico_novo.csv,agressivo
653.0,240.888,100.788,85.923,44.219,sessao_agressivo,driver_2,tcc_sintetico_novo.csv,agressivo
667.0,248.404,108.562,87.311,27.971,sessao_agressivo,driver_3,tcc_sintetico_novo.csv,agressivo
496.0,127.473,57.892,73.746,56.441,sessao_moderado,driver_1,tcc_sintetico_novo.csv,moderado
141.0,96.989,46.076,34.661,79.93,sessao_conservador,driver_2,tcc_sintetico_novo.csv,conservador
809.0,203.035,103.257,88.468,54.921,sessao_agressivo,driver_3,tcc_sintetico_novo.csv,agressivo
268.0,97.355,49.675,31.128,78.484,sessao_conservador,driver_2,tcc_sintetico_novo.csv,conservador
392.0,153.03,50.839,117.479,71.949,sessao_moderado,driver_3,tcc_sintetico_novo.csv,moderado
433.0,196.339,61.203,114.946,42.09,sessao_moderado,driver_2,tcc_sintetico_novo.csv,moderado
530.0,145.847,50.76,99.669,61.973,sessao_moderado,driver_1,tcc_sintetico_novo.csv,moderado
687.0,371.763,107.078,147.033,54.351,sessao_agressivo,driver_3,tcc_sintetico_novo.csv,agressivo
254.0,80.256,46.326,75.922,64.1,sessao_conservador,driver_2,tcc_sintetico_novo.csv,conservador
498.0,195.403,64.428,109.03,40.084,sessao_moderado,driver_2,tcc_sintetico_novo.csv,moderado
163.0,87.195,49.977,65.144,88.279,sessao_conservador,driver_3,tcc_sintetico_novo.csv,conservador
589.0,116.388,62.856,104.789,77.896,sessao_moderado,driver_2,tcc_sintetico_novo.csv,moderado
317.0,187.852,58.083,66.163,66.704,sessao_moderado,driver_2,tcc_sintetico_novo.csv,moderado
416.0,105.855,56.685,102.792,68.307,sessao_moderado,driver_3,tcc_sintetico_novo.csv,moderado
231.0,71.263,40.179,79.263,77.111,sessao_conservador,driver_1,tcc_sintetico_novo.csv,conservador
880.0,204.937,94.51,123.736,53.593,sessao_agressivo,driver_2,tcc_sintetico_novo.csv,agressivo
461.0,124.434,52.259,46.974,68.763,sessao_moderado,driver_3,tcc_sintetico_novo.csv,moderado
307.0,195.181,62.782,109.433,58.19,sessao_moderado,driver_3,tcc_sintetico_novo.csv,moderado
829.0,236.356,86.273,146.184,21.677,sessao_agressivo,driver_1,tcc_sintetico_novo.csv,agressivo
55.0,81.841,48.442,75.801,62.817,sessao_conservador,driver_2,tcc_sintetico_novo.csv,conservador
46.0,76.728,47.122,34.235,73.016,sessao_conservador,driver_3,tcc_sintetico_novo.csv,conservador
343.0,160.322,56.745,112.442,70.905,sessao_moderado,driver_1,tcc_sintetico_novo.csv,moderado
173.0,73.127,48.404,74.641,64.912,sessao_conservador,driver_1,tcc_sintetico_novo.csv,conservador
725.0,339.79,94.734,114.588,21.246,sessao_agressivo,driver_3,tcc_sintetico_novo.csv,agressivo
752.0,355.182,85.117,107.801,37.416,sessao_agressivo,driver_1,tcc_sintetico_novo.csv,agressivo
373.0,144.978,53.892,69.421,56.565,sessao_moderado,driver_2,tcc_sintetico_novo.csv,moderado
827.0,287.635,115.97,156.981,37.765,sessao_agressivo,driver_1,tcc_sintetico_novo.csv,agressivo
663.0,367.96,87.542,133.797,59.08,sessao_agressivo,driver_1,tcc_sintetico_novo.csv,agressivo
40.0,77.738,46.6,69.033,82.208,sessao_conservador,driver_1,tcc_sintetico_novo.csv,conservador
294.0,75.39,42.375,78.284,67.239,sessao_conservador,driver_1,tcc_sintetico_novo.csv,conservador
320.0,139.617,63.909,71.085,57.948,sessao_moderado,driver_1,tcc_sintetico_novo.csv,moderado
19.0,79.755,47.296,58.253,95.489,sessao_conservador,driver_1,tcc_sintetico_novo.csv,conservador
426.0,172.794,59.929,74.948,69.18,sessao_moderado,driver_2,tcc_sintetico_novo.csv,moderado
157.0,77.071,46.338,74.472,72.648,sessao_conservador,driver_2,tcc_sintetico_novo.csv,conservador
223.0,85.908,44.41,44.269,82.897,sessao_conservador,driver_1,tcc_sintetico_novo.csv,conservador
506.0,153.249,58.977,46.751,55.975,sessao_moderado,driver_1,tcc_sintetico_novo.csv,moderado
211.0,88.7,44.742,40.663,74.062,sessao_conservador,driver_1,tcc_sintetico_novo.csv,conservador
656.0,286.075,107.832,116.642,23.684,sessao_agressivo,driver_2,tcc_sintetico_novo.csv,agressivo
51.0,93.057,40.436,79.673,78.798,sessao_conservador,driver_2,tcc_sintetico_novo.csv,conservador
675.0,333.293,111.495,116.348,45.21,sessao_agressivo,driver_3,tcc_sintetico_novo.csv,agressivo
862.0,279.398,86.253,139.036,34.419,sessao_agressivo,driver_2,tcc_sintetico_novo.csv,agressivo
155.0,97.793,47.216,22.886,91.261,sessao_conservador,driver_3,tcc_sintetico_novo.csv,conservador
655.0,228.788,103.814,93.769,57.021,sessao_agressivo,driver_3,tcc_sintetico_novo.csv,agressivo
123.0,88.663,48.624,76.971,65.883,sessao_conservador,driver_1,tcc_sintetico_novo.csv,conservador
745.0,290.716,98.195,134.856,56.409,sessao_agressivo,driver_2,tcc_sintetico_novo.csv,agressivo
168.0,77.554,43.457,30.896,96.338,sessao_conservador,driver_2,tcc_sintetico_novo.csv,conservador
318.0,190.138,67.558,65.376,74.756,sessao_moderado,driver_1,tcc_sintetico_novo.csv,moderado
502.0,174.985,58.254,91.688,65.858,sessao_moderado,driver_3,tcc_sintetico_novo.csv,moderado
849.0,356.323,92.548,99.83,47.909,sessao_agressivo,driver_1,tcc_sintetico_novo.csv,agressivo
286.0,74.85,40.209,59.196,73.293,sessao_conservador,driver_1,tcc_sintetico_novo.csv,conservador
11.0,87.031,40.313,70.537,77.99,sessao_conservador,driver_2,tcc_sintetico_novo.csv,conservador
106.0,75.644,44.637,41.201,83.346,sessao_conservador,driver_1,tcc_sintetico_novo.csv,conservador
69.0,91.438,46.602,36.796,98.195,sessao_conservador,driver_3,tcc_sintetico_novo.csv,conservador
818.0,379.549,109.807,86.115,55.835,sessao_agressivo,driver_2,tcc_sintetico_novo.csv,agressivo
332.0,156.731,55.131,117.034,59.342,sessao_moderado,driver_3,tcc_sintetico_novo.csv,moderado
716.0,251.646,104.216,114.653,50.972,sessao_agressivo,driver_2,tcc_sintetico_novo.csv,agressivo
338.0,115.298,54.705,109.541,58.916,sessao_moderado,driver_1,tcc_sintetico_novo.csv,moderado
699.0,241.25,95.674,151.654,28.173,sessao_agressivo,driver_1,tcc_sintetico_novo.csv,agressivo
413.0,158.82,59.619,91.386,42.594,sessao_moderado,driver_2,tcc_sintetico_novo.csv,moderado
651.0,202.296,98.005,158.168,24.125,sessao_agressivo,driver_2,tcc_sintetico_novo.csv,agressivo
738.0,242.327,119.825,158.489,45.98,sessao_agressivo,driver_1,tcc_sintetico_novo.csv,agressivo
3.0,70.618,49.699,69.947,68.494,sessao_conservador,driver_1,tcc_sintetico_novo.csv,conservador
892.0,296.009,85.521,86.483,53.189,sessao_agressivo,driver_2,tcc_sintetico_novo.csv,agressivo
833.0,306.259,107.098,114.277,49.26,sessao_agressivo,driver_3,tcc_sintetico_novo.csv,agressivo
894.0,292.763,92.801,118.117,32.732,sessao_agressivo,driver_2,tcc_sintetico_novo.csv,agressivo
364.0,136.753,51.363,42.065,45.407,sessao_moderado,driver_1,tcc_sintetico_novo.csv,moderado
730.0,386.714,112.054,133.941,20.229,sessao_agressivo,driver_3,tcc_sintetico_novo.csv,agressivo
842.0,324.551,88.907,104.577,41.858,sessao_agressivo,driver_2,tcc_sintetico_novo.csv,agressivo
830.0,244.018,100.731,136.809,23.829,sessao_agressivo,driver_3,tcc_sintetico_novo.csv,agressivo
396.0,192.832,63.52,79.684,40.509,sessao_moderado,driver_1,tcc_sintetico_novo.csv,moderado
21.0,93.129,44.938,51.364,77.102,sessao_conservador,driver_2,tcc_sintetico_novo.csv,conservador
814.0,234.505,102.719,103.709,57.533,sessao_agressivo,driver_2,tcc_sintetico_novo.csv,agressivo
581.0,122.326,62.837,85.652,62.724,sessao_moderado,driver_1,tcc_sintetico_novo.csv,moderado
